date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:44:49	47032/47032	---M-Z	200	added ('OK')	text/html	date:Sun,%2011%20May%202025%2023:44:50%20GMT	http://www.standardrobinbk.com/isas-accounts.php	C:/Users/USER/Downloads/stbn/www.standardrobinbk.com/isas-accounts.html	(from http://www.standardrobinbk.com/online-bonus-saver)
19:44:49	55759/55759	---M-Z	200	added ('OK')	text/html	date:Sun,%2011%20May%202025%2023:44:51%20GMT	http://www.standardrobinbk.com/online-bonus-saver.php	C:/Users/USER/Downloads/stbn/www.standardrobinbk.com/online-bonus-saver-2.html	(from http://www.standardrobinbk.com/online-bonus-saver)
19:44:50	55600/55600	---M-Z	200	added ('OK')	text/html	date:Sun,%2011%20May%202025%2023:44:51%20GMT	http://www.standardrobinbk.com/flexible-saver.php	C:/Users/USER/Downloads/stbn/www.standardrobinbk.com/flexible-saver-2.html	(from http://www.standardrobinbk.com/online-bonus-saver)
19:44:50	1251/1251	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2011%20May%202025%2023:44:52%20GMT	http://www.standardrobinbk.com/credit-cards	C:/Users/USER/Downloads/stbn/www.standardrobinbk.com/credit-cards	(from http://www.standardrobinbk.com/online-bonus-saver)
19:44:51	48434/48434	---M-Z	200	added ('OK')	text/html	date:Sun,%2011%20May%202025%2023:44:52%20GMT	http://www.standardrobinbk.com/32-month-balance-transfer	C:/Users/USER/Downloads/stbn/www.standardrobinbk.com/32-month-balance-transfer.html	(from http://www.standardrobinbk.com/online-bonus-saver)
19:44:51	47193/47193	---M-Z	200	added ('OK')	text/html	date:Sun,%2011%20May%202025%2023:44:53%20GMT	http://www.standardrobinbk.com/advance.php	C:/Users/USER/Downloads/stbn/www.standardrobinbk.com/advance.html	(from http://www.standardrobinbk.com/online-bonus-saver)
19:44:52	46436/46436	---M-Z	200	added ('OK')	text/html	date:Sun,%2011%20May%202025%2023:44:53%20GMT	http://www.standardrobinbk.com/dual.php	C:/Users/USER/Downloads/stbn/www.standardrobinbk.com/dual.html	(from http://www.standardrobinbk.com/online-bonus-saver)
19:44:52	1251/1251	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2011%20May%202025%2023:44:53%20GMT	http://www.standardrobinbk.com/classic.php	C:/Users/USER/Downloads/stbn/www.standardrobinbk.com/classic.php	(from http://www.standardrobinbk.com/online-bonus-saver)
19:44:53	57110/57110	---M-Z	200	added ('OK')	text/html	date:Sun,%2011%20May%202025%2023:44:54%20GMT	http://www.standardrobinbk.com/premier.php	C:/Users/USER/Downloads/stbn/www.standardrobinbk.com/premier.html	(from http://www.standardrobinbk.com/online-bonus-saver)
19:44:53	61078/61078	---M-Z	200	added ('OK')	text/html	date:Sun,%2011%20May%202025%2023:44:54%20GMT	http://www.standardrobinbk.com/premier-world-elite.php	C:/Users/USER/Downloads/stbn/www.standardrobinbk.com/premier-world-elite.html	(from http://www.standardrobinbk.com/online-bonus-saver)
19:44:53	45584/45584	---M-Z	200	added ('OK')	text/html	date:Sun,%2011%20May%202025%2023:44:55%20GMT	http://www.standardrobinbk.com/student.php	C:/Users/USER/Downloads/stbn/www.standardrobinbk.com/student.html	(from http://www.standardrobinbk.com/online-bonus-saver)
19:44:54	48283/48283	---M-Z	200	added ('OK')	text/html	date:Sun,%2011%20May%202025%2023:44:55%20GMT	http://www.standardrobinbk.com/contactandsupport.php	C:/Users/USER/Downloads/stbn/www.standardrobinbk.com/contactandsupport.html	(from http://www.standardrobinbk.com/online-bonus-saver)
19:44:54	41164/41164	---M-Z	200	added ('OK')	text/html	date:Sun,%2011%20May%202025%2023:44:56%20GMT	http://www.standardrobinbk.com/ways-to-bank.php	C:/Users/USER/Downloads/stbn/www.standardrobinbk.com/ways-to-bank-2.html	(from http://www.standardrobinbk.com/online-bonus-saver)
19:44:55	46702/46702	---M-Z	200	added ('OK')	text/html	date:Sun,%2011%20May%202025%2023:44:56%20GMT	http://www.standardrobinbk.com/phone-banking.php	C:/Users/USER/Downloads/stbn/www.standardrobinbk.com/phone-banking.html	(from http://www.standardrobinbk.com/online-bonus-saver)
19:44:55	1251/1251	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2011%20May%202025%2023:44:56%20GMT	http://www.standardrobinbk.com/branch-locator.php	C:/Users/USER/Downloads/stbn/www.standardrobinbk.com/branch-locator.php	(from http://www.standardrobinbk.com/online-bonus-saver)
19:44:55	41786/41786	---M-Z	200	added ('OK')	text/html	date:Sun,%2011%20May%202025%2023:44:57%20GMT	http://www.standardrobinbk.com/international.php	C:/Users/USER/Downloads/stbn/www.standardrobinbk.com/international.html	(from http://www.standardrobinbk.com/online-bonus-saver)
19:44:56	47839/47839	---M-Z	200	added ('OK')	text/html	date:Sun,%2011%20May%202025%2023:44:57%20GMT	http://www.standardrobinbk.com/currency-account.php	C:/Users/USER/Downloads/stbn/www.standardrobinbk.com/currency-account-2.html	(from http://www.standardrobinbk.com/online-bonus-saver)
19:44:56	51781/51781	---M-Z	200	added ('OK')	text/html	date:Sun,%2011%20May%202025%2023:44:58%20GMT	http://www.standardrobinbk.com/money-transfer.php	C:/Users/USER/Downloads/stbn/www.standardrobinbk.com/money-transfer.html	(from http://www.standardrobinbk.com/online-bonus-saver)
19:44:57	46947/46947	---M-Z	200	added ('OK')	text/html	date:Sun,%2011%20May%202025%2023:44:58%20GMT	http://www.standardrobinbk.com/travel-money.php	C:/Users/USER/Downloads/stbn/www.standardrobinbk.com/travel-money-2.html	(from http://www.standardrobinbk.com/online-bonus-saver)
19:44:57	48433/48433	---M-Z	200	added ('OK')	text/html	date:Sun,%2011%20May%202025%2023:44:58%20GMT	http://www.standardrobinbk.com/loans	C:/Users/USER/Downloads/stbn/www.standardrobinbk.com/loans.html	(from http://www.standardrobinbk.com/online-bonus-saver)
19:44:57	54612/54612	---M-Z	200	added ('OK')	text/html	date:Sun,%2011%20May%202025%2023:44:59%20GMT	http://www.standardrobinbk.com/personal-loans.php	C:/Users/USER/Downloads/stbn/www.standardrobinbk.com/personal-loans.html	(from http://www.standardrobinbk.com/online-bonus-saver)
19:44:58	1251/1251	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2011%20May%202025%2023:44:59%20GMT	http://www.standardrobinbk.com/car-loans.php	C:/Users/USER/Downloads/stbn/www.standardrobinbk.com/car-loans.php	(from http://www.standardrobinbk.com/online-bonus-saver)
19:44:58	45605/45605	---M-Z	200	added ('OK')	text/html	date:Sun,%2011%20May%202025%2023:45:00%20GMT	http://www.standardrobinbk.com/flexible.php	C:/Users/USER/Downloads/stbn/www.standardrobinbk.com/flexible.html	(from http://www.standardrobinbk.com/online-bonus-saver)
19:44:59	55530/55530	---M-Z	200	added ('OK')	text/html	date:Sun,%2011%20May%202025%2023:45:00%20GMT	http://www.standardrobinbk.com/premier-personal.php	C:/Users/USER/Downloads/stbn/www.standardrobinbk.com/premier-personal.html	(from http://www.standardrobinbk.com/online-bonus-saver)
19:44:59	54740/54740	---M-Z	200	added ('OK')	text/html	date:Sun,%2011%20May%202025%2023:45:00%20GMT	http://www.standardrobinbk.com/graduate-loans.php	C:/Users/USER/Downloads/stbn/www.standardrobinbk.com/graduate-loans.html	(from http://www.standardrobinbk.com/online-bonus-saver)
19:45:00	45820/45820	---M-Z	200	added ('OK')	text/html	date:Sun,%2011%20May%202025%2023:45:01%20GMT	http://www.standardrobinbk.com/mortgages	C:/Users/USER/Downloads/stbn/www.standardrobinbk.com/mortgages.html	(from http://www.standardrobinbk.com/online-bonus-saver)
19:45:00	46564/46564	---M-Z	200	added ('OK')	text/html	date:Sun,%2011%20May%202025%2023:45:01%20GMT	http://www.standardrobinbk.com/first-time-buyers.php	C:/Users/USER/Downloads/stbn/www.standardrobinbk.com/first-time-buyers.html	(from http://www.standardrobinbk.com/online-bonus-saver)
19:45:00	45294/45294	---M-Z	200	added ('OK')	text/html	date:Sun,%2011%20May%202025%2023:45:02%20GMT	http://www.standardrobinbk.com/95-mortgages.php	C:/Users/USER/Downloads/stbn/www.standardrobinbk.com/95-mortgages.html	(from http://www.standardrobinbk.com/online-bonus-saver)
19:45:01	44966/44966	---M-Z	200	added ('OK')	text/html	date:Sun,%2011%20May%202025%2023:45:02%20GMT	http://www.standardrobinbk.com/remortgage.php	C:/Users/USER/Downloads/stbn/www.standardrobinbk.com/remortgage-2.html	(from http://www.standardrobinbk.com/online-bonus-saver)
19:45:01	1251/1251	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2011%20May%202025%2023:45:03%20GMT	http://www.standardrobinbk.com/buy-to-let-mortgages.php	C:/Users/USER/Downloads/stbn/www.standardrobinbk.com/buy-to-let-mortgages.php	(from http://www.standardrobinbk.com/online-bonus-saver)
19:45:01	40982/40982	---M-Z	200	added ('OK')	text/html	date:Sun,%2011%20May%202025%2023:45:03%20GMT	http://www.standardrobinbk.com/existing-customers.php	C:/Users/USER/Downloads/stbn/www.standardrobinbk.com/existing-customers.html	(from http://www.standardrobinbk.com/online-bonus-saver)
19:45:02	44703/44703	---M-Z	200	added ('OK')	text/html	date:Sun,%2011%20May%202025%2023:45:04%20GMT	http://www.standardrobinbk.com/armed-forces.php	C:/Users/USER/Downloads/stbn/www.standardrobinbk.com/armed-forces.html	(from http://www.standardrobinbk.com/online-bonus-saver)
19:45:03	113217/113217	---MCZ	200	added ('OK')	text/html	date:Sun,%2011%20May%202025%2023:45:03%20GMT	http://www.standardrobinbk.com/mortgage-rates.php	C:/Users/USER/Downloads/stbn/www.standardrobinbk.com/mortgage-rates-2.html	(from http://www.standardrobinbk.com/online-bonus-saver)
19:45:03	48434/48434	---M-Z	200	added ('OK')	text/html	date:Sun,%2011%20May%202025%2023:45:04%20GMT	http://www.standardrobinbk.com/32-month-balance-transfer.php	C:/Users/USER/Downloads/stbn/www.standardrobinbk.com/32-month-balance-transfer-2.html	(from http://www.standardrobinbk.com/online-bonus-saver)
19:45:03	71655/71655	---M--	200	added ('OK')	image/png	date:Wed,%2012%20Mar%202025%2009:17:43%20GMT	http://www.standardrobinbk.com/logo.png	C:/Users/USER/Downloads/stbn/www.standardrobinbk.com/logo.png	(from http://www.standardrobinbk.com/online-bonus-saver)
19:45:03	46578/46578	---M-Z	200	added ('OK')	text/html	date:Sun,%2011%20May%202025%2023:45:05%20GMT	http://www.standardrobinbk.com/money-worries.php	C:/Users/USER/Downloads/stbn/www.standardrobinbk.com/money-worries.html	(from http://www.standardrobinbk.com/online-bonus-saver)
19:45:04	44309/44309	---M-Z	200	added ('OK')	text/html	date:Sun,%2011%20May%202025%2023:45:05%20GMT	http://www.standardrobinbk.com/tools-and-guides.php	C:/Users/USER/Downloads/stbn/www.standardrobinbk.com/tools-and-guides.html	(from http://www.standardrobinbk.com/online-bonus-saver)
19:45:04	55254/55254	---M-Z	200	added ('OK')	text/html	date:Sun,%2011%20May%202025%2023:45:05%20GMT	http://www.standardrobinbk.com/overpayment-calculator.php	C:/Users/USER/Downloads/stbn/www.standardrobinbk.com/overpayment-calculator-2.html	(from http://www.standardrobinbk.com/online-bonus-saver)
19:45:04	53469/53469	---M-Z	200	added ('OK')	text/html	date:Sun,%2011%20May%202025%2023:45:06%20GMT	http://www.standardrobinbk.com/repayment-calculator.php	C:/Users/USER/Downloads/stbn/www.standardrobinbk.com/repayment-calculator-2.html	(from http://www.standardrobinbk.com/online-bonus-saver)
19:45:05	1251/1251	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2011%20May%202025%2023:45:06%20GMT	http://www.standardrobinbk.com/bank-of-england-base-rate.php	C:/Users/USER/Downloads/stbn/www.standardrobinbk.com/bank-of-england-base-rate.php	(from http://www.standardrobinbk.com/online-bonus-saver)
19:45:05	44840/44840	---M-Z	200	added ('OK')	text/html	date:Sun,%2011%20May%202025%2023:45:07%20GMT	http://www.standardrobinbk.com/investing	C:/Users/USER/Downloads/stbn/www.standardrobinbk.com/investing.html	(from http://www.standardrobinbk.com/online-bonus-saver)
19:45:05	45825/45825	---M-Z	200	added ('OK')	text/html	date:Sun,%2011%20May%202025%2023:45:07%20GMT	http://www.standardrobinbk.com/investment-funds.php	C:/Users/USER/Downloads/stbn/www.standardrobinbk.com/investment-funds-2.html	(from http://www.standardrobinbk.com/online-bonus-saver)
19:45:06	68628/68628	---M-Z	200	added ('OK')	text/html	date:Sun,%2011%20May%202025%2023:45:07%20GMT	http://www.standardrobinbk.com/world-selection-isa.php	C:/Users/USER/Downloads/stbn/www.standardrobinbk.com/world-selection-isa-2.html	(from http://www.standardrobinbk.com/online-bonus-saver)
19:45:07	62832/62832	---M-Z	200	added ('OK')	text/html	date:Sun,%2011%20May%202025%2023:45:07%20GMT	http://www.standardrobinbk.com/sharedealing.php	C:/Users/USER/Downloads/stbn/www.standardrobinbk.com/sharedealing-2.html	(from http://www.standardrobinbk.com/online-bonus-saver)
19:45:07	47908/47908	---M-Z	200	added ('OK')	text/html	date:Sun,%2011%20May%202025%2023:45:08%20GMT	http://www.standardrobinbk.com/premier-financial-advice.php	C:/Users/USER/Downloads/stbn/www.standardrobinbk.com/premier-financial-advice.html	(from http://www.standardrobinbk.com/online-bonus-saver)
19:45:08	41501/41501	---M-Z	200	added ('OK')	text/html	date:Sun,%2011%20May%202025%2023:45:09%20GMT	http://www.standardrobinbk.com/stand-alone-investment-advice.php	C:/Users/USER/Downloads/stbn/www.standardrobinbk.com/stand-alone-investment-advice-2.html	(from http://www.standardrobinbk.com/online-bonus-saver)
19:45:08	46735/46735	---M-Z	200	added ('OK')	text/html	date:Sun,%2011%20May%202025%2023:45:09%20GMT	http://www.standardrobinbk.com/onshore-investment-bond.php	C:/Users/USER/Downloads/stbn/www.standardrobinbk.com/onshore-investment-bond-2.html	(from http://www.standardrobinbk.com/online-bonus-saver)
19:45:08	1251/1251	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2011%20May%202025%2023:45:10%20GMT	http://www.standardrobinbk.com/child-trust-funds.php	C:/Users/USER/Downloads/stbn/www.standardrobinbk.com/child-trust-funds.php	(from http://www.standardrobinbk.com/online-bonus-saver)
19:45:09	44840/44840	---M-Z	200	added ('OK')	text/html	date:Sun,%2011%20May%202025%2023:45:10%20GMT	http://www.standardrobinbk.com/investing.php	C:/Users/USER/Downloads/stbn/www.standardrobinbk.com/investing-2.html	(from http://www.standardrobinbk.com/online-bonus-saver)
19:45:09	42822/42822	---M-Z	200	added ('OK')	text/html	date:Sun,%2011%20May%202025%2023:45:10%20GMT	http://www.standardrobinbk.com/news.php	C:/Users/USER/Downloads/stbn/www.standardrobinbk.com/news.html	(from http://www.standardrobinbk.com/online-bonus-saver)
19:45:10	62117/62117	---M-Z	200	added ('OK')	text/html	date:Sun,%2011%20May%202025%2023:45:11%20GMT	http://www.standardrobinbk.com/why-invest-with-us.php	C:/Users/USER/Downloads/stbn/www.standardrobinbk.com/why-invest-with-us.html	(from http://www.standardrobinbk.com/online-bonus-saver)
19:45:10	1251/1251	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2011%20May%202025%2023:45:11%20GMT	http://www.standardrobinbk.com/why-invest-with-u.phps	C:/Users/USER/Downloads/stbn/www.standardrobinbk.com/why-invest-with-u.9c.delayed	(from http://www.standardrobinbk.com/online-bonus-saver)
19:45:10	51062/51062	---M-Z	200	added ('OK')	text/html	date:Sun,%2011%20May%202025%2023:45:11%20GMT	http://www.standardrobinbk.com/wealth-insights.php	C:/Users/USER/Downloads/stbn/www.standardrobinbk.com/wealth-insights-2.html	(from http://www.standardrobinbk.com/online-bonus-saver)
19:45:10	74371/74371	---M-Z	200	added ('OK')	text/html	date:Sun,%2011%20May%202025%2023:45:12%20GMT	http://www.standardrobinbk.com/investment-funds-online.php	C:/Users/USER/Downloads/stbn/www.standardrobinbk.com/investment-funds-online.html	(from http://www.standardrobinbk.com/online-bonus-saver)
19:45:11	48283/48283	---M-Z	200	added ('OK')	text/html	date:Sun,%2011%20May%202025%2023:45:12%20GMT	http://www.standardrobinbk.com/contactandsupport	C:/Users/USER/Downloads/stbn/www.standardrobinbk.com/contactandsupport-2.html	(from http://www.standardrobinbk.com/online-bonus-saver)
19:45:11	42202/42202	---M-Z	200	added ('OK')	text/html	date:Sun,%2011%20May%202025%2023:45:13%20GMT	http://www.standardrobinbk.com/gsa.php	C:/Users/USER/Downloads/stbn/www.standardrobinbk.com/gsa.html	(from http://www.standardrobinbk.com/online-bonus-saver)
19:45:12	56125/56125	---M-Z	200	added ('OK')	text/html	date:Sun,%2011%20May%202025%2023:45:13%20GMT	http://www.standardrobinbk.com/selected-investment-funds.php	C:/Users/USER/Downloads/stbn/www.standardrobinbk.com/selected-investment-funds.html	(from http://www.standardrobinbk.com/online-bonus-saver)
19:45:12	47392/47392	---M-Z	200	added ('OK')	text/html	date:Sun,%2011%20May%202025%2023:45:13%20GMT	http://www.standardrobinbk.com/getting-started.php	C:/Users/USER/Downloads/stbn/www.standardrobinbk.com/getting-started.html	(from http://www.standardrobinbk.com/online-bonus-saver)
19:45:13	43870/43870	---M-Z	200	added ('OK')	text/html	date:Sun,%2011%20May%202025%2023:45:14%20GMT	http://www.standardrobinbk.com/insurance.php	C:/Users/USER/Downloads/stbn/www.standardrobinbk.com/insurance.html	(from http://www.standardrobinbk.com/online-bonus-saver)
19:45:13	49824/49824	---M-Z	200	added ('OK')	text/html	date:Sun,%2011%20May%202025%2023:45:14%20GMT	http://www.standardrobinbk.com/home-insurance.php	C:/Users/USER/Downloads/stbn/www.standardrobinbk.com/home-insurance-2.html	(from http://www.standardrobinbk.com/online-bonus-saver)
19:45:13	58404/58404	---M-Z	200	added ('OK')	text/html	date:Sun,%2011%20May%202025%2023:45:15%20GMT	http://www.standardrobinbk.com/travel-insurance.php	C:/Users/USER/Downloads/stbn/www.standardrobinbk.com/travel-insurance-2.html	(from http://www.standardrobinbk.com/online-bonus-saver)
19:45:14	55905/55905	---M-Z	200	added ('OK')	text/html	date:Sun,%2011%20May%202025%2023:45:15%20GMT	http://www.standardrobinbk.com/student-insurance.php	C:/Users/USER/Downloads/stbn/www.standardrobinbk.com/student-insurance-2.html	(from http://www.standardrobinbk.com/online-bonus-saver)
19:45:14	45009/45009	---M-Z	200	added ('OK')	text/html	date:Sun,%2011%20May%202025%2023:45:16%20GMT	http://www.standardrobinbk.com/life-insurance.php	C:/Users/USER/Downloads/stbn/www.standardrobinbk.com/life-insurance.html	(from http://www.standardrobinbk.com/online-bonus-saver)
19:45:15	45030/45030	---M-Z	200	added ('OK')	text/html	date:Sun,%2011%20May%202025%2023:45:16%20GMT	http://www.standardrobinbk.com/life-cover.php	C:/Users/USER/Downloads/stbn/www.standardrobinbk.com/life-cover-2.html	(from http://www.standardrobinbk.com/online-bonus-saver)
19:45:15	44915/44915	---M-Z	200	added ('OK')	text/html	date:Sun,%2011%20May%202025%2023:45:16%20GMT	http://www.standardrobinbk.com/critical-illness-cover.php	C:/Users/USER/Downloads/stbn/www.standardrobinbk.com/critical-illness-cover-2.html	(from http://www.standardrobinbk.com/online-bonus-saver)
19:45:15	44984/44984	---M-Z	200	added ('OK')	text/html	date:Sun,%2011%20May%202025%2023:45:17%20GMT	http://www.standardrobinbk.com/income-cover.php	C:/Users/USER/Downloads/stbn/www.standardrobinbk.com/income-cover-2.html	(from http://www.standardrobinbk.com/online-bonus-saver)
19:45:16	41520/41520	---M-Z	200	added ('OK')	text/html	date:Sun,%2011%20May%202025%2023:45:17%20GMT	http://www.standardrobinbk.com/protection-telephone-advice.php	C:/Users/USER/Downloads/stbn/www.standardrobinbk.com/protection-telephone-advice.html	(from http://www.standardrobinbk.com/online-bonus-saver)
